# JPEG (using image magick)


# Berlin.pgm
"Berlin"
 79:   1.9546 bpp     33.8486 dB
 80:   2.0086 bpp     34.0972 dB
 81:   2.0807 bpp     34.3776 dB
 82:   2.1363 bpp     34.6454 dB
 83:   2.2168 bpp     34.9314 dB
 84:   2.2880 bpp     35.2578 dB
 85:   2.3565 bpp     35.6086 dB
 86:   2.4614 bpp     36.0181 dB
 87:   2.5383 bpp     36.4261 dB
 88:   2.6674 bpp     36.9447 dB
 89:   2.7669 bpp     37.4684 dB
 90:   2.9220 bpp     38.1140 dB
 91:   3.0506 bpp     38.7748 dB
 92:   3.1938 bpp     39.6348 dB
 93:   3.4115 bpp     40.5603 dB
 94:   3.6668 bpp     41.7328 dB
 95:   3.9565 bpp     43.0431 dB
 96:   4.2938 bpp     44.7967 dB
 97:   4.6855 bpp     46.8996 dB
 98:   5.1072 bpp     49.9436 dB
 99:   5.7325 bpp     54.6420 dB
100:   5.9662 bpp     58.9227 dB


# kodim02.pgm
"kodim02"
  1:   0.0423 bpp     25.4825 dB
  2:   0.0423 bpp     25.4835 dB
  3:   0.0447 bpp     25.6031 dB
  4:   0.0522 bpp     26.8427 dB
  5:   0.0628 bpp     27.9535 dB
  6:   0.0722 bpp     28.1730 dB
  7:   0.0817 bpp     29.3893 dB
  8:   0.0940 bpp     29.3277 dB
  9:   0.1026 bpp     30.0501 dB
 10:   0.1162 bpp     30.1585 dB
 11:   0.1268 bpp     30.5497 dB
 12:   0.1380 bpp     30.7101 dB
 13:   0.1516 bpp     30.8641 dB
 14:   0.1621 bpp     31.2368 dB
 15:   0.1755 bpp     31.2824 dB
 16:   0.1872 bpp     31.5735 dB
 17:   0.2001 bpp     31.6656 dB
 18:   0.2115 bpp     31.8743 dB
 19:   0.2212 bpp     32.0062 dB
 20:   0.2318 bpp     32.1614 dB
 21:   0.2427 bpp     32.3422 dB
 22:   0.2551 bpp     32.4950 dB
 23:   0.2656 bpp     32.6128 dB
 24:   0.2769 bpp     32.7419 dB
 25:   0.2870 bpp     32.8507 dB
 26:   0.2978 bpp     32.9576 dB
 27:   0.3085 bpp     33.0611 dB
 28:   0.3214 bpp     33.1738 dB
 29:   0.3301 bpp     33.2498 dB
 30:   0.3408 bpp     33.3628 dB
 31:   0.3516 bpp     33.4504 dB
 32:   0.3619 bpp     33.5539 dB
 33:   0.3743 bpp     33.6541 dB
 34:   0.3804 bpp     33.7109 dB
 35:   0.3945 bpp     33.8069 dB
 36:   0.4049 bpp     33.9000 dB
 37:   0.4101 bpp     33.9431 dB
 38:   0.4244 bpp     34.0369 dB
 39:   0.4336 bpp     34.0944 dB
 40:   0.4382 bpp     34.1328 dB
 41:   0.4540 bpp     34.2570 dB
 42:   0.4614 bpp     34.2930 dB
 43:   0.4681 bpp     34.3553 dB
 44:   0.4822 bpp     34.4361 dB
 45:   0.4893 bpp     34.4821 dB
 46:   0.5016 bpp     34.5662 dB
 47:   0.5067 bpp     34.6150 dB
 48:   0.5175 bpp     34.6609 dB
 49:   0.5334 bpp     34.7674 dB
 50:   0.5353 bpp     34.8013 dB
 51:   0.5374 bpp     34.8366 dB
 52:   0.5554 bpp     34.9290 dB
 53:   0.5679 bpp     34.9817 dB
 54:   0.5751 bpp     35.0449 dB
 55:   0.5835 bpp     35.1170 dB
 56:   0.5969 bpp     35.2038 dB
 57:   0.6096 bpp     35.2751 dB
 58:   0.6249 bpp     35.3771 dB
 59:   0.6332 bpp     35.4359 dB
 60:   0.6440 bpp     35.5134 dB
 61:   0.6605 bpp     35.6090 dB
 62:   0.6706 bpp     35.6813 dB
 63:   0.6897 bpp     35.7761 dB
 64:   0.6994 bpp     35.8463 dB
 65:   0.7197 bpp     35.9513 dB
 66:   0.7318 bpp     36.0457 dB
 67:   0.7462 bpp     36.1388 dB
 68:   0.7712 bpp     36.2444 dB
 69:   0.7857 bpp     36.3319 dB
 70:   0.8120 bpp     36.4658 dB
 71:   0.8317 bpp     36.5839 dB
 72:   0.8484 bpp     36.6934 dB
 73:   0.8731 bpp     36.8045 dB
 74:   0.9121 bpp     36.9865 dB
 75:   0.9178 bpp     37.0628 dB
 76:   0.9447 bpp     37.2188 dB
 77:   0.9898 bpp     37.4131 dB
 78:   1.0227 bpp     37.5470 dB
 79:   1.0488 bpp     37.7016 dB
 80:   1.0840 bpp     37.8799 dB
 81:   1.1342 bpp     38.1087 dB
 82:   1.1707 bpp     38.2943 dB
 83:   1.2318 bpp     38.5137 dB
 84:   1.2781 bpp     38.7484 dB
 85:   1.3217 bpp     38.9987 dB
 86:   1.3979 bpp     39.3172 dB
 87:   1.4479 bpp     39.5906 dB
 88:   1.5429 bpp     39.9652 dB
 89:   1.6138 bpp     40.3246 dB
 90:   1.7288 bpp     40.7751 dB
 91:   1.8289 bpp     41.2542 dB
 92:   1.9352 bpp     41.8242 dB
 93:   2.1139 bpp     42.5100 dB
 94:   2.3231 bpp     43.3723 dB
 95:   2.5770 bpp     44.3510 dB
 96:   2.8948 bpp     45.7533 dB
 97:   3.2670 bpp     47.4940 dB
 98:   3.7109 bpp     50.1610 dB
 99:   4.3453 bpp     54.6481 dB
100:   4.6198 bpp     58.9172 dB


# kodim03.pgm
"kodim03"
  1:   0.0491 bpp     25.5292 dB
  2:   0.0491 bpp     25.5305 dB
  3:   0.0533 bpp     25.8392 dB
  4:   0.0640 bpp     26.6209 dB
  5:   0.0748 bpp     27.8437 dB
  6:   0.0882 bpp     28.6990 dB
  7:   0.1007 bpp     29.2062 dB
  8:   0.1128 bpp     29.7646 dB
  9:   0.1265 bpp     30.2682 dB
 10:   0.1391 bpp     30.6289 dB
 11:   0.1510 bpp     30.9976 dB
 12:   0.1634 bpp     31.2886 dB
 13:   0.1775 bpp     31.5597 dB
 14:   0.1882 bpp     31.8214 dB
 15:   0.2004 bpp     32.0801 dB
 16:   0.2120 bpp     32.2818 dB
 17:   0.2224 bpp     32.5328 dB
 18:   0.2335 bpp     32.7373 dB
 19:   0.2431 bpp     32.9106 dB
 20:   0.2530 bpp     33.0913 dB
 21:   0.2635 bpp     33.2672 dB
 22:   0.2738 bpp     33.4297 dB
 23:   0.2836 bpp     33.5700 dB
 24:   0.2937 bpp     33.7155 dB
 25:   0.3028 bpp     33.8380 dB
 26:   0.3126 bpp     33.9561 dB
 27:   0.3218 bpp     34.0971 dB
 28:   0.3327 bpp     34.2353 dB
 29:   0.3410 bpp     34.3285 dB
 30:   0.3500 bpp     34.4450 dB
 31:   0.3582 bpp     34.5409 dB
 32:   0.3663 bpp     34.6542 dB
 33:   0.3769 bpp     34.7660 dB
 34:   0.3822 bpp     34.8384 dB
 35:   0.3938 bpp     34.9486 dB
 36:   0.4024 bpp     35.0557 dB
 37:   0.4077 bpp     35.1079 dB
 38:   0.4205 bpp     35.2277 dB
 39:   0.4281 bpp     35.3073 dB
 40:   0.4310 bpp     35.3562 dB
 41:   0.4434 bpp     35.4875 dB
 42:   0.4507 bpp     35.5399 dB
 43:   0.4567 bpp     35.6128 dB
 44:   0.4678 bpp     35.7285 dB
 45:   0.4753 bpp     35.7865 dB
 46:   0.4844 bpp     35.8998 dB
 47:   0.4881 bpp     35.9580 dB
 48:   0.4975 bpp     36.0190 dB
 49:   0.5086 bpp     36.1328 dB
 50:   0.5104 bpp     36.1792 dB
 51:   0.5123 bpp     36.2230 dB
 52:   0.5255 bpp     36.3282 dB
 53:   0.5370 bpp     36.3959 dB
 54:   0.5409 bpp     36.4682 dB
 55:   0.5474 bpp     36.5532 dB
 56:   0.5573 bpp     36.6452 dB
