# HEVC (using HM)


# Berlin.ppm
"Berlin"
 18:   2.1494 bpp     39.5601 dB   ( R:  38.9151 dB   G:  43.2415 dB   B:  38.0634 dB )
 17:   2.3447 bpp     39.9520 dB   ( R:  39.3016 dB   G:  43.8768 dB   B:  38.3884 dB )
 16:   2.5621 bpp     40.3523 dB   ( R:  39.6986 dB   G:  44.5481 dB   B:  38.7176 dB )
 15:   2.7805 bpp     40.8421 dB   ( R:  40.1883 dB   G:  45.2065 dB   B:  39.1646 dB )
 14:   3.0169 bpp     41.1965 dB   ( R:  40.5311 dB   G:  45.8185 dB   B:  39.4662 dB )
 13:   3.2593 bpp     41.5114 dB   ( R:  40.8459 dB   G:  46.3722 dB   B:  39.7278 dB )
 12:   3.5035 bpp     41.7959 dB   ( R:  41.1277 dB   G:  46.8771 dB   B:  39.9681 dB )
 11:   3.7411 bpp     42.0332 dB   ( R:  41.3654 dB   G:  47.3049 dB   B:  40.1671 dB )
 10:   3.9933 bpp     42.2442 dB   ( R:  41.5735 dB   G:  47.6858 dB   B:  40.3483 dB )
  9:   4.2642 bpp     42.4319 dB   ( R:  41.7674 dB   G:  48.0677 dB   B:  40.4964 dB )
  8:   4.5284 bpp     42.6004 dB   ( R:  41.9303 dB   G:  48.4059 dB   B:  40.6402 dB )
  7:   4.8488 bpp     42.7751 dB   ( R:  42.0947 dB   G:  48.7990 dB   B:  40.7870 dB )
  6:   5.1784 bpp     42.9355 dB   ( R:  42.2467 dB   G:  49.1478 dB   B:  40.9246 dB )
  5:   5.4970 bpp     43.0741 dB   ( R:  42.3786 dB   G:  49.4767 dB   B:  41.0399 dB )
  4:   5.7648 bpp     43.1776 dB   ( R:  42.4752 dB   G:  49.7253 dB   B:  41.1283 dB )
  3:   5.9197 bpp     43.2291 dB   ( R:  42.5205 dB   G:  49.8408 dB   B:  41.1754 dB )
  2:   6.0661 bpp     43.2603 dB   ( R:  42.5490 dB   G:  49.8921 dB   B:  41.2059 dB )
  1:   6.2436 bpp     43.2784 dB   ( R:  42.5662 dB   G:  49.9192 dB   B:  41.2234 dB )
  0:   6.4262 bpp     43.2818 dB   ( R:  42.5697 dB   G:  49.9232 dB   B:  41.2267 dB )


# kodim01.ppm
"kodim01"
 51:   0.0267 bpp     21.5119 dB   ( R:  21.5999 dB   G:  21.3503 dB   B:  21.5902 dB )
 50:   0.0317 bpp     21.8406 dB   ( R:  21.9030 dB   G:  21.6804 dB   B:  21.9429 dB )
 49:   0.0392 bpp     22.1986 dB   ( R:  22.2902 dB   G:  22.0370 dB   B:  22.2733 dB )
 48:   0.0483 bpp     22.5407 dB   ( R:  22.5970 dB   G:  22.4061 dB   B:  22.6223 dB )
 47:   0.0590 bpp     22.9110 dB   ( R:  22.9820 dB   G:  22.8030 dB   B:  22.9502 dB )
 46:   0.0737 bpp     23.3431 dB   ( R:  23.3876 dB   G:  23.2356 dB   B:  23.4083 dB )
 45:   0.0901 bpp     23.7823 dB   ( R:  23.8075 dB   G:  23.6822 dB   B:  23.8592 dB )
 44:   0.1112 bpp     24.2230 dB   ( R:  24.2664 dB   G:  24.1512 dB   B:  24.2521 dB )
 43:   0.1358 bpp     24.6869 dB   ( R:  24.7030 dB   G:  24.6139 dB   B:  24.7447 dB )
 42:   0.1684 bpp     25.1833 dB   ( R:  25.1700 dB   G:  25.1833 dB   B:  25.1968 dB )
 41:   0.2043 bpp     25.6721 dB   ( R:  25.6616 dB   G:  25.7039 dB   B:  25.6510 dB )
 40:   0.2457 bpp     26.1971 dB   ( R:  26.1667 dB   G:  26.2606 dB   B:  26.1647 dB )
 39:   0.2949 bpp     26.7566 dB   ( R:  26.7430 dB   G:  26.8384 dB   B:  26.6896 dB )
 38:   0.3490 bpp     27.2967 dB   ( R:  27.2252 dB   G:  27.4381 dB   B:  27.2301 dB )
 37:   0.4178 bpp     27.9533 dB   ( R:  27.9275 dB   G:  28.1382 dB   B:  27.8007 dB )
